Description: Magic Files - General Information
Version: 3.2 - Dec 11, 2000
Author: Christepher McKenney & Dave Gilbert
For comments, suggestions, bugs - email - mach_5@rocketmail.com
^
magia	mg	0			Hero:any,Rare:any		hide	modified by DeBelial, 30-06-2010
^
^
mgpdice	P Stat Defn		Priority	N/A	0	apnd:foot		Unless identified separately, the P stat is the number of Power Dice generated by the unit; To get the number of Dispel Dice - 0 Power Dice = 0 Dispel Dice; 1-2 Power Dice = 1 Dispel Dice; 3-4 = 2 Dispel Dice; Magic items, Bloodline powers, etc., may modify how to calculate dispel dice.	Unless identified separately, the P stat is the number of Power Dice generated by the unit; To get the number of Dispel Dice - 0 Power Dice = 0 Dispel Dice; 1-2 Power Dice = 1 Dispel Dice; 3-4 = 2 Dispel Dice; Magic items, Bloodline powers, etc., may modify how to calculate dispel dice. (This is printed at end of the roster)	
mgdeser3	Desert3: Mirage		Priority3	N/A	0	apnd:foot;hide;utyp:mgdesert		Hex. Remains in play.  8+ to cast, choose a spot within 24" of the caster. Enemy unit within 24" and LOS to the spot, must move towards it as fast as it can. They will fight any unit in its direct path as normal. Once they reach the spot, the mirage vanishes and the enemy unit may move as normal. Units that are Immune to Psychology are immune to the effects of the spell.		
mgdeser4	Desert4: Sunstrike		Priority3	N/A	0	apnd:foot;hide;utyp:mgdesert		Direct Damage. 8+ to cast, Range 18", Draw a straight line from caster, cause S5 flaming hit on each model under this line.		
mgdeser5	Desert5: Quicksand		Priority3	N/A	0	apnd:foot;hide;utyp:mgdesert		Direct Damage. 9+ to cast, Target an enemy unit within 24” and line of sight. All models in the unit must take an Initiative test. Those that fail must then take an armour save. If passed, they are dragged down into the sand and are removed as casualties, with no save allowed. This spell has no effect on flyers or ethereal units.		
mgdeser6	Desert6: Sand Storm		Priority3	N/A	0	apnd:foot;hide;utyp:mgdesert		Augment. Remains in play. 10+ to cast, The spell is cast upon the wizard himself and affects all units within 12”. No units within the sand storm can use missile weapons, and war machines cannot fire. No units may be targeted by any missile attack. Flying units are restricted to their ground movement. Enemy units affected cannot march in their next movement phase. In addition, they take D6 S1 hits.		
mgdisea0	Disease0: Pestilent Miasma		Priority3	N/A	0	apnd:foot;hide;utyp:mgdisease		Augment. Cast on 5+. Range 18". Lasts one Turn. Enemy units in base contact with the target have -1 Weapon Skill and Initiative (to a minimum of 1). OR Cast on 10+ to decrease WS and In by D3 instead.		
mgdisea1	Disease1: Breath of Corruption		Priority3	N/A	0	apnd:foot;hide;utyp:mgdisease		Cast on 7+ to target Caster OR Cast on 10+ to cast as Focused, Augment, Range 24". Lasts one Turn. Target gains a Breath Weapon with the Toxic Special Rule.		
mgdisea2	Disease2: Putrefying Touch		Priority3	N/A	0	apnd:foot;hide;utyp:mgdisease		Augment. Cast on 7+, Range 12" OR Cast on 10+, Range 24". Lasts one Turn. Target gains the Poisoned Attacks Special Rule. Attacks that were already Poisoned Attacks will wound automatically on a natural to hit roll of one less (i.e. 6+ becomes 5+ and 5+ becomes 4+).		
mgdisea3	Disease3: Mass of Flesh		Priority3	N/A	0	apnd:foot;hide;utyp:mgdisease		Augment. Cast on 10+. Range 12" OR Cast on 13+, Range 24''. Lasts one Turn. Target gains a Regeneration (6+) and has +1 to all its Regeneration, to a maximum of Regeneration (3+).		
mgdisea4	Disease4: Cleansing Infestatio		Priority3	N/A	0	apnd:foot;hide;utyp:mgdisease		Hex. Missile. Damage. Cast on 11+. Range 18". Target suffers D6 Strength 5 hits. Afterwards, the target takes a Toughness test. If this is passed, nothing happens, if this is failed the target suffers another D6 Strength 5 hits. Repeat these Toughness tests until the test is passed or the unit is destroyed.		
mgdisea5	Disease5: Leprotic Curse		Priority3	N/A	0	apnd:foot;hide;utyp:mgdisease		Universal. Cast on 12+,Range 18" OR Cast on 15+, Range 36". Lasts one Turn. Target’s Toughness is increased or decreased (declare which when choosing target) by D3 (to a minimum of 1).		
mgdisea6	Disease6: Foetid Wind		Priority3	N/A	0	apnd:foot;hide;utyp:mgdisease		Vortex (Range 6", Template 3"), Ground. Cast on 15+. Models touched by the template suffer a hit with the Toxic Attacks and Multiple Wounds (10) special rules.		
mgfire0	Fire0: Fireball		Priority3	N/A	0	apnd:foot;hide;utyp:mgfire		Magic missile. Signature spell. 5+ to cast, Range 24", D6 S4 hits with Flaming Attacks; OR 10+ to cast, Range 36", 2D6 S4 FA hits; OR 15+ to cast, Range 48", 3D6 S4 FA hits. 		
mgfire1	Fire1: Cascading Fire		Priority3	N/A	0	apnd:foot;hide;utyp:mgfire		Hex. 8+ to cast, Range 18" OR 11+ to cast, Range 36". Remains in Play. At the end of each magic phase, target suffers D6 Strength 4 hits with Flaming Attacks.		
mgfire2	Fire2: Flaming Swords		Priority3	N/A	0	apnd:foot;hide;utyp:mgfire		Augment. 8+ to cast, Range 24" OR 14+ to cast, Range 12" Aura. Lasts one Turn. Target unit has +1 to its to wound rolls (CC and shooting), Magical and Flaming Attacks.		
mgfire3	Fire3: Flame Jet		Priority3	N/A	0	apnd:foot;hide;utyp:mgfire		Ground. Direct. Line Template. 10+ to cast, Range 18" OR 13+ to cast, Range 36". Each model under template suffers 1 Strength 4 hit with Flaming Attacks. Enemy units touched by the template must take a panic test.		
mgfire4	Fire4: Burning Bolts		Priority3	N/A	0	apnd:foot;hide;utyp:mgfire		Hex. Missile. Damage. 10+ to cast, Range 24". Target suffers 1 Strength 4 hits with Flaming Attacks for each rank or each file (caster's choice) in target unit. OR Cast on 16+ to cause D3 hits per rank or file instead.		
mgfire5	Fire5: Burning Ramparts		Priority3	N/A	0	apnd:foot;hide;utyp:mgfire		Hex. 11+ to cast, Range 24" OR 14+ to cast, Range 48". Remains in Play. Target suffers D6 Strength 4 hits with Flaming Attacks. At the end of the each phase, if the unit has performed any of the following actions in that phase: Charge Move, Advance Move, March Move, Pivot, Reform, Combat Reform, Flee Move, Pursuit Move or Overrun, each model in that unit suffers 1 Strength 4 hits with Flaming Attacks (no more than once per phase).		
mgfire6	Fire6: Smouldering Ember		Priority3	N/A	0	apnd:foot;hide;utyp:mgfire		Augment. 12+ to cast, Range 24" OR 15+ to cast, range 48". Lasts one Turn. Target has +1 Toughness, 5+ Ward Save and the Fireborn special rule.		
mgheave0	Heaven0: Blizzard		Priority3	N/A	0	apnd:foot;hide;utyp:mgheaven		Hex. Signature spell. 9+ to cast, Range12" OR 11+ to cast, Range 24". Lasts one turn. Target has a -1 to hit and -1 Leadership. Shooting attacks that do not roll to hit using BS must roll a D6 before shooting, on 4+ the shot(s) is lost.		
mgheave1	Heaven1: Wind Blast		Priority3	N/A	0	apnd:foot;hide;utyp:mgheaven		Hex. 9+ to cast, Range 18". Lasts one turn. Target unit cannot march or use flying movement. When rolling charge, flee, overrun and pursue range distance, target rolls one more dice than normal and removes the highest rolled dice.		
mgheave2	Heaven2: Thunderbolt		Priority3	N/A	0	apnd:foot;hide;utyp:mgheaven		Hex. Missile. Damage. 9+ to cast, Range 24" OR 12+ to cast, Range 48". Target suffers 1D6 Strength 6 hits with Lightning Attacks.		
mgheave3	Heaven3: The Stars Align		Priority3	N/A	0	apnd:foot;hide;utyp:mgheaven		Augment. 11+ to cast, Range 12" OR 14+ to cast, Range 24". Lasts one turn. Target may reroll failed to hit rolls, to wound rolls OR armour saves. Declare which when casting the spell.		
mgheave4	Heaven4: Curse of Westerlies		Priority3	N/A	0	apnd:foot;hide;utyp:mgheaven		Hex. 11+ to cast, Range 12" OR 14+ to cast, Range 24". Lasts one turn. Target must reroll successful to hit, to wound OR armour saves. Declare which when casting the spell.		
mgheave5	Heaven5: Lightning Storm		Priority3	N/A	0	apnd:foot;hide;utyp:mgheaven		Hex. Direct. Damage. 14+ to cast, Range 24". Roll a D6: on 3+ choose an additional target within 6” of the target. Continue rolling until you roll a 1 or 2, choosing new targets within 6” from the previous for each 3+. No unit can be targeted twice. Each target suffers 1D6 S6 hits with Lightning Attacks.		
mgheave6	Heaven6: Call of the Comet		Priority3	N/A	0	apnd:foot;hide;utyp:mgheaven		Ground. 14+ to cast. Put a counter anywhere on the table. At the end of each subsequent magic phase, roll a dice, if 1-3 is rolled add another counter to the same spot. If 4-6 is rolled the comet arrives. Once the comet arrives, all units within (2D6+X)” suffer 2D6 Strength (4+X) hits. Where X is equal to the number of counters. Then remove all counters, the spell has ended. OR Cast on 17+ to allow the caster to choose when the comet arrives by secretly writing down in which player turn the comet will arrive (cannot be the same player turn as the spell was cast in). At the end of the magic phase in the given player turn the comment arrives. Put an additional counter on the spot at the end of each magic phase in which the comet does not arrive.		
mglife0	Life0: Healing Waters		Priority3	N/A	0	apnd:foot;hide;utyp:mglife		5+ to cast on Caster's unit, 9+ to cast as Augment, Range 12". Lasts one turn. Target has Regeneration (5+). {Regeneration (4+) with The Oaken Throne}		
mglife1	Life1: Master of Earth		Priority3	N/A	0	apnd:foot;hide;utyp:mglife		Hex. Direct. Damage. 7+ to cast, Range 18". Range for this spell can be measured from the caster or from any Impassable Terrain or Hill on the table. Target suffers 1D6 Strength 4 hits. OR Cast on 12+ to cause 2D6 St4 hits. {Strength 5 with The Oaken Throne}		
mglife2	Life2: The Oaken Throne		Priority3	N/A	0	apnd:foot;hide;utyp:mglife		Caster. 8+ to cast. Remains in play. If the caster miscast spells other than The Oaken Throne, it counts as having rolled one power dice less it actually did (to a minimum of 2). If the caster has The Oaken Throne in play when the certain spells are cast by the caster, the augmented version is used, marked with {}.		
mglife3	Life3: Spirits of the Wood		Priority3	N/A	0	apnd:foot;hide;utyp:mglife		10+ to cast as Augment, 14+ to cast as Hex. Range 12". Lasts one turn. Range for this spell can be measured from the caster or from any Forest on the table. All models in target unit is considered to be within a Forest.		
mglife4	Life4: Stone Skin		Priority3	N/A	0	apnd:foot;hide;utyp:mglife		Augment. 12+ to cast. Range 24". Lasts one turn. Target has +2 Toughness. {+4 with The Oaken Throne}		
mglife5	Life5: Summer Growth		Priority3	N/A	0	apnd:foot;hide;utyp:mglife		Augment. 13+ to cast, Range 24" OR 18+ to cast, Range 48". Remains in play. Raise D3+1 wounds {D6+1 with The Oaken Throne} in target unit at the end of each of caster’s magic phases. Units of Height 2 or more halve the number of Raised wounds (rounding fractions up).		
mglife6	Life6: Dwellers in the Earth		Priority3	N/A	0	apnd:foot;hide;utyp:mglife		Hex. Direct. Damage. 16+ to cast, Range 12" OR 19+ to cast, Range 24". Each model in target unit must pass a strength test (in an order chosen by the owner of the unit). Ignore the first failed test. Each model that fails its test suffers a wound with no saves allowed and Multiple Wounds (10).		
mglight0	Light0: Burning Brightness		Priority3	N/A	0	apnd:foot;hide;utyp:mglight		Signature spell. Hex. Missile. Damage. 6+ to cast, Range 24"; Causes D6 S4 hits with Flaming Attacks. Against units with Undead or Daemonic special rules, the target suffers 2D6 strength 4/6 hits with Flaming Attacks instead. OR Cast on 15+ to increase Range to 48" and hit with S6.		
mglight1	Light1: Shield of Protection		Priority3	N/A	0	apnd:foot;hide;utyp:mglight		Augment. 7+ to cast, Range 24" OR 11+ to cast, Range 12", Aura. Lasts one turn. Attacks against the target suffer a -1 To Hit penalty. Shooting attacks that do not roll to hit using BS targeting the unit must roll a D6 before shooting, on 4+ the shot(s) is lost.		
mglight2	Light2: Flash of Resolve		Priority3	N/A	0	apnd:foot;hide;utyp:mglight		Augment. 8+ to cast, Range 24". Lasts one turn. If target is not engaged in combat, it instantly performs a Reform. If target is engaged in combat it performs a Combat Reform. Target has +2 bonus to its side’s Combat Score.		
mglight3	Light3: The Speed of Light		Priority3	N/A	0	apnd:foot;hide;utyp:mglight		Augment. 9+ to cast, Range 24" OR 13+ to cast, Range 12", Aura. Lasts one turn. Target has Weapon Skill 10 and Initiative 10.		
mglight4	Light4: Net of Light		Priority3	N/A	0	apnd:foot;hide;utyp:mglight		Hex. 10+ to cast, Range 24" OR 13+, Range 48". Lasts one turn. Roll dice at start of each phase, roll a D6, on 5+ the target cannot perform the following actions: #Movement phase: Declare Charges, March, Reform; # Magic phase: Cast Spells; # Shooting phase: Shoot; # Combat phase: Pursue, Overrun. If a unit breaks from combat the fleeing distance is always 2”		
mglight5	Light5: Time Warp		Priority3	N/A	0	apnd:foot;hide;utyp:mglight		Augment. 11+ to cast, Range 12" OR 16+ to cast, Range 12", Aura. Lasts one turn.Target has +1 Attack, Supernatural Reflexes and doubles its Movement (to a maximum of 10).		
mglight6	Light6: Divine Banishment		Priority3	N/A	0	apnd:foot;hide;utyp:mglight		Hex. Missile. Damage. 11+ to cast, Range 24". Target suffers 2D6 Strength 4 hits with Holy Attacks. For each wizard with spells from Path of Light within 12”, add +1 to-wound. Against units with Undead or Daemonic special rules, target suffers 3D6 hits with the same rules instead. OR Cast on 14+ to add +1 Strength instead of +1 to-wound.		
mglust0	Lust0: Wicked Lash		Priority3	N/A	0	apnd:foot;hide;utyp:mglust		Ground. Direct. Line template. Cast on 7+. Range 24". Each model under the template suffers a Strength 4 hit with Armour Piercing (3).		
mglust1	Lust1: Mesmeric Allure		Priority3	N/A	0	apnd:foot;hide;utyp:mglust		Hex. Cast on 6+. Range 24". Lasts one Turn. Target strikes at Initiative 0. OR Cast on 11+, Target strikes at Initiative 0 and has Random Movement (D6).		
mglust2	Lust2: Irresistible Waltz		Priority3	N/A	0	apnd:foot;hide;utyp:mglust		Hex. Focused. Direct. Damage. Cast on 7+, Range 24" OR Cast on 10+, Range 48". Target must take a Leadership test using an additional D6 (normally 3D6). If the test is passed, nothing happens. If the test is failed, the target suffers a wound with Armour Piercing (6) and must take another Leadership test using the same rules. Keep testing until the target successfully passes a Leadership test or is destroyed.		
mglust3	Lust3: Frenzied Hysteria		Priority3	N/A	0	apnd:foot;hide;utyp:mglust		Universal. Cast on 9+. Range 24". Remains in play. Target has Frenzy. If target already had it, then it gains +1 Attack until it loses Frenzy. At the end of each of the caster’s magic phases, the target suffers D6 Strength 3 hits.		
mglust4	Lust4: Lurid Delusions		Priority3	N/A	0	apnd:foot;hide;utyp:mglust		Hex. Cast on 9+, Range 24" OR Cast on 15+ as Aura, Range 18". Lasts one Turn. Whenever the target takes a Leadership test, it rolls and additional dice and discards the lowest dice.		
mglust5	Lust5: Mind Reaping		Priority3	N/A	0	apnd:foot;hide;utyp:mglust		Hex. Missile. Damage. Cast on 10+. Range 24". Target takes D6 Strength 4 hits with Armour Piercing. After hits are resolved, target must pass a Leadership test with no rerolls allowed, or suffer an additional D6 hits. Keep testing until the target successfully passes a Leadership test or is destroyed.		
mglust6	Lust6: Deafening Cacophony		Priority3	N/A	0	apnd:foot;hide;utyp:mglust		Hex. Cast on 14+. Range 12". Lasts one turn. Target instantly suffers 2D6 hits that wound on 4+ with Armour Piercing (6). If 1 or more wounds are made with these hits, the target strikes at Initiative 0 and has Random Movement (D6).		
mgnecro0	Necro0: Invocation of Undead		Priority3	N/A	0	apnd:foot;hide;utyp:mgnecro		Signature. Augment. 5+ to cast, Range 18" OR 6+ to cast, Range 6", Aura OR 12+ to cast, Range 12", Aura. Target units Raises wounds depending on the value given by its Invocation special rule. A unit that doesn’t have the Invocation special rule cannot be targeted by this spell.		
mgnecro1	Necro1: Mockery of Life		Priority3	N/A	0	apnd:foot;hide;utyp:mgnecro		Augment. 7+ to Cast. Range 12". Lasts one Turn. Target may reroll failed to wound rolls and gains the Fear special rule. OR 11+ to cast as Aura.		
mgnecro2	Necro2: Danse Macabre		Priority3	N/A	0	apnd:foot;hide;utyp:mgnecro		Augment. 8+ to Cast. Range 12". Lasts one Turn. Target may perform an 8" Magical Move and rerolls failed rolls To Hit in Close Combat OR 13+ to cast as Aura, perform Magical Move or reroll failed Hits [choose which for each target before casting the Spell].		
mgnecro3	Necro3: Gaze of Setesh		Priority3	N/A	0	apnd:foot;hide;utyp:mgnecro		Hex. Missile. Damage. 9+ to Cast, Range 24" OR 12+ to Cast, Range 48". Target suffers 2D6 strength 4 hits.		
mgnecro4	Necro4: The Dead Arise		Priority3	N/A	0	apnd:foot;hide;utyp:mgnecro		Ground. 8+ to cast. Range 12" OR 10+ to cast, Range 24". Summon a unit from the ones in the Awaken (X) Special Rule of the caster (choose before casting) with as many wounds as given by the Invocation profile of the unit. The Unit must be placed with at least one Model on the target point and all Models within the range.		
mgnecro5	Necro5: Steal Youth		Priority3	N/A	0	apnd:foot;hide;utyp:mgnecro		Hex. 11+ to cast. Range 18". Remains in Play. At the end of each magic phase, target unit must take a Toughness test. If passed, the unit has -1 Toughness (until dispelled) to a minimum of 1. If failed, each Model in the unit suffers a Strength 1 hit with the Armour Piercing (6) Special Rule. OR Cast on 14+ to hit with Strength 2.		
mgnecro6	Necro6: Curse of the Dead		Priority3	N/A	0	apnd:foot;hide;utyp:mgnecro		11+ to Cast as Augment, Range 18". Target unit gains Stubborn. OR 14+ to Cast as Hex. Target unit gains Unstable and Unbreakable Special Rule.		
mgnehe0	Sands0: The Desert Wind		Priority3	N/A	0	apnd:foot;hide;utyp:mgnehe		Signature spell. Universal. 8+ to cast, Range 24" OR 12+ to cast as Aura, Range 12". For friendly Undead units: Target may perform a “X” Magical Move, where X is equal to the unit's Movement allowance. For enemy units: Target suffers 2D3+2 Strength 1 hits with Armour Piercing (6).		
mgnehe1	Sands1: Cursed Blades		Priority3	N/A	0	apnd:foot;hide;utyp:mgnehe		Augment. 7+ to cast, Range 24" OR 11+ to cast as Aura, Range 12". Lasts one turn. Target gains Lethal Strike Special Rule. Attacks that already had Lethal Strike may re-roll failed to wound rolls in close combat.		
mgnehe2	Sands2: Protection of Phatep		Priority3	N/A	0	apnd:foot;hide;utyp:mgnehe		Augment. 9+ to cast, Range 12" OR 18+ to cast as Aura, Range 12". Lasts one turn. Target gains 5+ Ward Save.		
mgnehe3	Sands3: Righteous Smiting		Priority3	N/A	0	apnd:foot;hide;utyp:mgnehe		Augment. 10+ to cast, Range 24" OR 15+ to cast as Aura, Range 12". Lasts one turn. Target has +1 Attack. All Aspen Bows, Great Aspen Bows, and Giant Aspen Bows in target unit receive Multiple Shot (2).		
mgnehe4	Sands4: Shifting Sands		Priority3	N/A	0	apnd:foot;hide;utyp:mgnehe		Hex. 10+ to cast, Range 24" OR 13+ to cast, Range 48". Lasts one turn. Target has -D3 Movement (to a minimum of 1) and treats all terrain (including open ground) as dangerous terrain, and fails dangerous terrain tests on 1 and 2.		
mgnehe5	Sands5: Deadly Dessication		Priority3	N/A	0	apnd:foot;hide;utyp:mgnehe		Hex. 8+ to cast, Range 24". Lasts one turn. Target has -1 Toughness (to a minimum of 1) OR 10+ to cast, Target has -1 Strength and Toughness.		
mgnehe6	Sands6: Ancient Glory		Priority3	N/A	0	apnd:foot;hide;utyp:mgnehe		Augment. 11+ to cast, Range 18'', Lasts one Turn OR 16+ to cast, Range 9'', Aura, Remains in Play OR 18+ to cast, Range 15'', Aura, Remains in Play. Target has +1 to its Weapon Skill, Strength, and Initiative.		
mgserpe1	Serpent1: Singing Wind		Priority3	N/A	0	apnd:foot;hide;utyp:mgserpen		5+ to cast; Caster makes S4 Breath Attack.		
mgserpe2	Serpent2: Serpent's Strength		Priority3	N/A	0	apnd:foot;hide;utyp:mgserpen		6+ to cast; Friendly units within 6" gain +1S until end of turn.		
mgserpe3	Serpent3: Wendala's Maelstrom		Priority3	N/A	0	apnd:foot;hide;utyp:mgserpen		7+ to cast; RIP; Missile fire targetting caster and unit joined suffers -1 to hit.		
mgserpe4	Serpent4: Shield of Thorns		Priority3	N/A	0	apnd:foot;hide;utyp:mgserpen		8+ to cast; RIP; Charging models in base contact suffer a S4 hit before striking.		
mgserpe5	Serpent5: The Living Jungle		Priority3	N/A	0	apnd:foot;hide;utyp:mgserpen		8+ to cast; Range 12"; Magic missile, 4D6 S2 hits.		
mgserpe6	Serpent6: Siren's Dream		Priority3	N/A	0	apnd:foot;hide;utyp:mgserpen		9+ to cast; Range 12"; Enemy models not Immune to Psychology suffer -1A, -1S & -1Mv (down to 1).		
mgshado0	Shadow0: Shadow Miasma		Priority3	N/A	0	apnd:foot;hide;utyp:mgshadow		Hex. Signature Spell. 5+ to cast, Range 48"; Target WS, BS, In or Mo (choose which) is reduced by D3 to a minimum of 1. OR Cast on 10+ to reduce all this stats by D3 (roll once for all).		
mgshado1	Shadow1: Orb of Blackness		Priority3	N/A	0	apnd:foot;hide;utyp:mgshadow		Ground. 6+ to cast, Range 24" OR 9+ to cast, Range 48". Lasts one turn. Place a 3” template at the chosen target point (at least 1” from units). This template is considered to be a piece of Obscuring Terrain, Hard Terrain and Dangerous Terrain (for all models).		
mgshado2	Shadow2: Turn to Smoke		Priority3	N/A	0	apnd:foot;hide;utyp:mgshadow		Hex. Remains in play. 8+ to cast, Range 18", Target has -1 Strength (to a minimum of 1).OR 14+ to cast, Range 36", Target has -D3 Strength (to a minimum of 1).		
mgshado3	Shadow3: Chariot of Mist		Priority3	N/A	0	apnd:foot;hide;utyp:mgshadow		Augment. 12+ to cast, Range 12" OR 15+ to cast, Range 24". Target may perform a 8” Flying Magical Move. At the end of the move the target is allowed a Free Reform.		
mgshado4	Shadow4: Glimpse of the End		Priority3	N/A	0	apnd:foot;hide;utyp:mgshadow		Hex. Remains in play. 10+ to cast, Range 18", Target has -1 Toughness (to a minimum of 1).OR 16+ to cast, Range 36", Target has -D3 Toughness (to a minimum of 1).		
mgshado5	Shadow5: Devouring Darkness		Priority3	N/A	0	apnd:foot;hide;utyp:mgshadow		Hex. Direct. Damage. 13+ to cast, Range 24". Place 3” template with centre over target unit and within Range. Scatter the template 1D6”. All models under template must pass an Initiative test or suffer 1 wound with Multiple Wounds (D3+2) and Armour Piercing (6) with no Regeneration saves allowed.		
mgshado6	Shadow6: Mind Razor		Priority3	N/A	0	apnd:foot;hide;utyp:mgshadow		Augment. 16+ to cast, range 18" OR 19+ to cast, Range 36". Lasts one turn. Target’s close combat attacks wound automatically (no to wound rolls needed), and have Armour Piercing (1).		
mgulric1	Ulric1 - Battle Howl		Priority3	N/A	0	apnd:foot;hide;utyp:mgulric		RiP until dispelled or Priest attempts another Prayer.  Adds D3" to the charge move of the Priest and his unit. If the charge is failed no extra distance is moved.		
mgulric2	Ulric2 - Destruction		Priority3	N/A	0	apnd:foot;hide;utyp:mgulric		Every enemy model in base contact with the Priest suffers a single S4 hit.		
mgulric3	Ulric3 - Winter's Chill		Priority3	N/A	0	apnd:foot;hide;utyp:mgulric		Any units engaged in combat with the Priest or his unit must take a Ld test (even if immune to psych).  If failed, they are -1 to hit in the next Close Combat Phase.		
mgulric4	Ulric4 - Fury of Ulric		Priority3	N/A	0	apnd:foot;hide;utyp:mgulric		RiP; The Priest and his unit are immune to Fear, Terror, and Panic.		
mgvamp0	Vampire0: Invokation		Priority3	N/A	0	apnd:foot;hide;utyp:vampire&(mgbeasts|mgdeath|mgfire|mglife|mglight|mgmetal|mgshadow|mgheaven)	4+ to cast; Rng 18"; Heals D6 wounds worth of models, Models with the Ethereal or Vampire Rule, and non-infantry units only ever gain a single wound 	4+ to cast; Rng 18"; Heals D6 wounds worth of models, Models with the Ethereal or Vampire Rule, and non-infantry units only ever gain a single wound 		
mgveren1	Verena1 - The Scholar		Priority3	N/A	0	apnd:foot;hide;utyp:mgverena		Opponent must reveal all 'secrets' involving units within 12" of the Priest, like magic items and hidden models.		
mgveren2	Verena2 - The Arbitrator		Priority3	N/A	0	apnd:foot;hide;utyp:mgverena		RIP; Use on a friendly model within 12". If that model takes part in a challenge, it gains +1A until the Prayer or the challenge ends.		
mgveren3	Verena3 - The Guardian		Priority3	N/A	0	apnd:foot;hide;utyp:mgverena		RIP; The Priest generates an additional Dispel die at the start of each enemy Magic phase. This is in addition to the Dispel die granted by the Blessing of Verena.		
mgveren4	Verena4 - The Avenger		Priority3	N/A	0	apnd:foot;hide;utyp:mgverena		The first hit inflicted by the Priest in the next close combat phase is resolved at +3S.		
mghigh0	White0: Luminous Bolts		Priority3	N/A	0	apnd:foot;hide;utyp:mghigh		Hex. Missile. Damage. Range 24". 10+ to Cast, Target suffers 2D6 Strength 4 hits OR 15+ to Cast, 3D6 S4 hits.		
mghigh1	White1: The Phoenix Rises		Priority3	N/A	0	apnd:foot;hide;utyp:mghigh		Augment. Focused. 5+ to Cast. Range 18". The target recovers 1 Wound. OR 9+ to Cast, Lasts one turn, the target recovers 1 Wound and he and his unit receive +1 Strength.		
mghigh2	White2: Guiding Hand		Priority3	N/A	0	apnd:foot;hide;utyp:mghigh		Augment. 5+ to Cast. Range 18". The Target has either WS, BS, In or Mv increased  by D3 (declare which when choosing the target). OR 10+ to Cast to increase all of those characteristics by D3.		
mghigh3	White3: The Hidden Path		Priority3	N/A	0	apnd:foot;hide;utyp:mghigh		Augment. 8+ to Cast. Range 24". The target has the Ethereal special rule until the end of the phase. The target may perform a 8" magical move. OR 16+ to Cast to move 16".		
mghigh4	White4: Blessing of Amhar		Priority3	N/A	0	apnd:foot;hide;utyp:mghigh		Augment. 10+ to cast, Range 12" OR 14+ to cast, Range 24". Lasts one Turn. Target gains a Ward Save (6+) and has +1 to all its Ward Saves to a maximum of Ward Save (3+).		
mghigh5	White5: Arcane Dissolution		Priority3	N/A	0	apnd:foot;hide;utyp:mghigh		Hex. Direct. Focused. Damage. 14+ to Cast. Range 24". Target suffers 1 hit with Metalshifting. Then a randomized magic item carried by the target is destroyed (ignore used “one use only” items).		
mghigh6	White6: Cataclysm		Priority3	N/A	0	apnd:foot;hide;utyp:mghigh		Hex. Direct. Damage. 15+ to Cast. Range 24". Remains in Play. At the end of each magic phase, each model in the target unit suffers a strength 3 hit with Flaming Attacks. OR Cast on 19+ to increase Strength of hits to 4.		
^
heavens0	0: Blizzard	spel	N/A	0	99	itst:(type=mgheaven|type=mgall);xtot		Hex. Signature spell. 9+ to cast, Range12" OR 11+ to cast, Range 24". Lasts one turn. Target has a -1 to hit and -1 Leadership. Shooting attacks that do not roll to hit using BS must roll a D6 before shooting, on 4+ the shot(s) is lost.	^ Heaven Lore.	^	
change0	0: Blue Fire	spel	N/A	0	99	itst:type=mgchange;xtot		Hex. Missile. Damage. Cast on 5+. Target suffers D6 hits with Strength D6 and the Hellfire Special Rule. OR Cast on 9+ to increase Range to 48" OR Cast on 13+, Range 48", hits have Strength D6+1	^ Change Path.	^	
light0	0: Burning Brightness	spel	N/A	0	99	itst:(type=mglight|type=mgall);xtot		Signature spell. Hex. Missile. Damage. 6+ to cast, Range 24"; Causes D6 S4 hits with Flaming Attacks. Against units with Undead or Daemonic special rules, the target suffers 2D6 strength 4/6 hits with Flaming Attacks instead. OR Cast on 15+ to increase Range to 48" and hit with S6.	^ Light Lore.	^	
fire0	0: Fireball	spel	N/A	0	99	itst:(type=mgfire|type=mgall);xtot		Magic missile. Signature spell. 5+ to cast, Range 24", D6 S4 hits with Flaming Attacks; OR 10+ to cast, Range 36", 2D6 S4 FA hits; OR 15+ to cast, Range 48", 3D6 S4 FA hits. 	^ Fire Lore	^	
life0	0: Healing Waters	spel	N/A	0	99	itst:(type=mglife|type=mgall);xtot		5+ to cast on Caster's unit, 9+ to cast as Augment, Range 12". Lasts one turn. Target has Regeneration (5+). {Regeneration (4+) with The Oaken Throne}	^ Life Lore.	^	
mgnehek	0: Invocation of Nehek	spel	N/A	0	99	xtot;itst:((type=mgdeath|type=mgfire|type=mgmetal|type=mgheaven|type=mgbeasts|type=mglight|type=mgshadow)&(reg=vmvamp|reg=vmcount))		4+ to cast; Rng 18"; Heals D6 wounds worth of models, Models with the Ethereal or Vampire Rule, and non-infantry units only ever gain a single wound 	^	4+ to cast; Rng 18"; Heals D6 wounds worth of models, Models with the Ethereal or Vampire Rule, and non-infantry units only ever gain a single wound 	September 1, 2002itst:((type=mgdeath|type=mgfire|type=mgmetal|type=mgheaven|type=mgbeasts|type=mglight|type=mgshadow)&(reg=vmvamp|reg=vmcount))
